locus_tag,GOs
XNR_RS01500,cellular_component
XNR_RS01500,obsolete cell
XNR_RS01500,plasma membrane
XNR_RS01500,organic acid metabolic process
XNR_RS01500,generation of precursor metabolites and energy
XNR_RS01500,tricarboxylic acid cycle
XNR_RS01500,citrate metabolic process
XNR_RS01500,biological_process
XNR_RS01500,metabolic process
XNR_RS01500,succinate-semialdehyde dehydrogenase [NAD(P)+] activity
XNR_RS01500,aerobic respiration
XNR_RS01500,cellular process
XNR_RS01500,energy derivation by oxidation of organic compounds
XNR_RS01500,membrane
XNR_RS01500,oxidoreductase activity
XNR_RS01500,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"
XNR_RS01500,"oxidoreductase activity, acting on the aldehyde or oxo group of donors"
XNR_RS01500,antibiotic metabolic process
XNR_RS01500,xenobiotic metabolic process
XNR_RS01500,carboxylic acid metabolic process
XNR_RS01500,oxoacid metabolic process
XNR_RS01500,cellular metabolic process
XNR_RS01500,primary metabolic process
XNR_RS01500,small molecule metabolic process
XNR_RS01500,obsolete cell part
XNR_RS01500,cellular respiration
XNR_RS01500,obsolete oxidation-reduction process
XNR_RS01500,organic substance metabolic process
XNR_RS01500,cell periphery
XNR_RS01500,tricarboxylic acid metabolic process
XNR_RS01505,
XNR_RS01510,
XNR_RS01515,
XNR_RS01520,
XNR_RS01530,
XNR_RS01535,
XNR_RS01540,
XNR_RS01545,
XNR_RS01550,
XNR_RS01555,
XNR_RS01560,
XNR_RS01565,
XNR_RS01570,
XNR_RS01575,
XNR_RS01580,
XNR_RS01585,
XNR_RS01590,
XNR_RS31505,
XNR_RS01595,
XNR_RS01600,
XNR_RS01605,
XNR_RS01610,molecular_function
XNR_RS01610,catalytic activity
XNR_RS01610,transporter activity
XNR_RS01610,cellular_component
XNR_RS01610,transport
XNR_RS01610,monoatomic ion transport
XNR_RS01610,monoatomic cation transport
XNR_RS01610,potassium ion transport
XNR_RS01610,biological_process
XNR_RS01610,monoatomic cation transmembrane transporter activity
XNR_RS01610,P-type potassium transmembrane transporter activity
XNR_RS01610,cellular process
XNR_RS01610,monoatomic ion transmembrane transporter activity
XNR_RS01610,inorganic cation transmembrane transporter activity
XNR_RS01610,potassium ion transmembrane transporter activity
XNR_RS01610,inorganic molecular entity transmembrane transporter activity
XNR_RS01610,primary active transmembrane transporter activity
XNR_RS01610,ATPase-coupled transmembrane transporter activity
XNR_RS01610,P-type ion transporter activity
XNR_RS01610,inorganic cation transmembrane transport
XNR_RS01610,membrane
XNR_RS01610,membrane
XNR_RS01610,pyrophosphatase activity
XNR_RS01610,hydrolase activity
XNR_RS01610,"hydrolase activity, acting on acid anhydrides"
XNR_RS01610,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
XNR_RS01610,ATP hydrolysis activity
XNR_RS01610,ribonucleoside triphosphate phosphatase activity
XNR_RS01610,ATPase-coupled monoatomic cation transmembrane transporter activity
XNR_RS01610,active transmembrane transporter activity
XNR_RS01610,active monoatomic ion transmembrane transporter activity
XNR_RS01610,transmembrane transporter activity
XNR_RS01610,inorganic cation transmembrane transporter activity
XNR_RS01610,metal ion transport
XNR_RS01610,obsolete intrinsic component of membrane
XNR_RS01610,monoatomic ion transmembrane transport
XNR_RS01610,ATP hydrolysis activity
XNR_RS01610,ATPase-coupled ion transmembrane transporter activity
XNR_RS01610,ATPase-coupled transmembrane transporter activity
XNR_RS01610,ATPase-coupled transmembrane transporter activity
XNR_RS01610,obsolete membrane part
XNR_RS01610,metal ion transmembrane transporter activity
XNR_RS01610,localization
XNR_RS01610,establishment of localization
XNR_RS01610,transmembrane transport
XNR_RS01610,potassium ion transport
XNR_RS01610,potassium ion transmembrane transport
XNR_RS01610,transmembrane transport
XNR_RS01610,monoatomic cation transmembrane transport
XNR_RS01610,inorganic ion transmembrane transport
XNR_RS01610,inorganic cation transmembrane transport
XNR_RS01610,monoatomic ion transmembrane transport
XNR_RS01610,monoatomic cation transmembrane transport
XNR_RS01615,
XNR_RS01620,
XNR_RS01630,
XNR_RS01635,
XNR_RS30720,
XNR_RS01640,
XNR_RS01645,
XNR_RS01650,
XNR_RS01655,
XNR_RS01660,
XNR_RS01665,
XNR_RS01670,
XNR_RS01675,
XNR_RS01680,
XNR_RS01685,
XNR_RS01690,
XNR_RS01695,
XNR_RS01700,
XNR_RS01705,
XNR_RS01710,
XNR_RS01715,
XNR_RS01720,
XNR_RS01725,
XNR_RS01730,
XNR_RS01735,
XNR_RS01740,
XNR_RS01745,
XNR_RS01750,
XNR_RS01755,
XNR_RS01760,
XNR_RS01765,
XNR_RS01770,
XNR_RS01775,
XNR_RS01780,
XNR_RS01785,
XNR_RS01790,
XNR_RS01795,
XNR_RS01800,
XNR_RS01805,
XNR_RS01810,
XNR_RS01815,
XNR_RS01820,
XNR_RS01825,
XNR_RS01830,
XNR_RS01835,
XNR_RS01840,
XNR_RS01845,
XNR_RS01850,
XNR_RS01855,
XNR_RS01865,
XNR_RS01870,
XNR_RS01880,
XNR_RS01885,
XNR_RS01890,
XNR_RS01895,
XNR_RS01900,
XNR_RS01905,
XNR_RS01910,
XNR_RS01915,
XNR_RS01920,
XNR_RS01925,
XNR_RS01930,
XNR_RS01935,
XNR_RS01940,
XNR_RS01945,
XNR_RS01950,
XNR_RS01955,
XNR_RS30725,
XNR_RS01960,
XNR_RS01965,
XNR_RS01970,
XNR_RS01975,
XNR_RS01980,
XNR_RS01985,
XNR_RS01990,
XNR_RS01995,
XNR_RS02000,
XNR_RS02005,
XNR_RS02010,
XNR_RS02015,
XNR_RS02020,
XNR_RS02025,
XNR_RS02030,
XNR_RS02035,
XNR_RS02040,
XNR_RS02045,
XNR_RS02050,
XNR_RS02055,
XNR_RS02060,
XNR_RS02065,
XNR_RS02070,
XNR_RS02075,
XNR_RS02080,
XNR_RS02085,
XNR_RS31035,
XNR_RS02090,
XNR_RS02095,
XNR_RS02100,
XNR_RS02105,
XNR_RS02110,
XNR_RS02115,
XNR_RS02120,
XNR_RS02125,
XNR_RS02130,
XNR_RS02135,
XNR_RS02140,
XNR_RS02145,
XNR_RS02150,
XNR_RS02155,
XNR_RS02160,
XNR_RS02165,
XNR_RS02170,
XNR_RS02175,
XNR_RS02180,
XNR_RS02185,
XNR_RS02190,
XNR_RS02195,
XNR_RS02200,
XNR_RS02205,
XNR_RS02210,
XNR_RS02215,
XNR_RS02220,
XNR_RS02225,
XNR_RS02230,
XNR_RS02235,
XNR_RS02240,
XNR_RS02245,nucleotide binding
XNR_RS02245,molecular_function
XNR_RS02245,catalytic activity
XNR_RS02245,binding
XNR_RS02245,organic acid metabolic process
XNR_RS02245,lipid metabolic process
XNR_RS02245,fatty acid metabolic process
XNR_RS02245,biological_process
XNR_RS02245,metabolic process
XNR_RS02245,cellular process
XNR_RS02245,oxidoreductase activity
XNR_RS02245,carboxylic acid metabolic process
XNR_RS02245,monocarboxylic acid metabolic process
XNR_RS02245,small molecule binding
XNR_RS02245,oxoacid metabolic process
XNR_RS02245,crotonyl-CoA reductase activity
XNR_RS02245,cellular metabolic process
XNR_RS02245,primary metabolic process
XNR_RS02245,cellular lipid metabolic process
XNR_RS02245,small molecule metabolic process
XNR_RS02245,obsolete cofactor binding
XNR_RS02245,NADP binding
XNR_RS02245,obsolete coenzyme binding
XNR_RS02245,obsolete oxidation-reduction process
XNR_RS02245,organic substance metabolic process
XNR_RS02245,organic cyclic compound binding
XNR_RS02245,nucleoside phosphate binding
XNR_RS02245,heterocyclic compound binding
XNR_RS02250,
XNR_RS02255,
XNR_RS02260,
XNR_RS02265,
XNR_RS02270,cellular_component
XNR_RS02270,obsolete cell
XNR_RS02270,plasma membrane
XNR_RS02270,membrane
XNR_RS02270,obsolete cell part
XNR_RS02270,cell periphery
XNR_RS02275,molecular_function
XNR_RS02275,catalytic activity
XNR_RS02275,CDP-diacylglycerol-serine O-phosphatidyltransferase activity
XNR_RS02275,cellular_component
XNR_RS02275,extracellular region
XNR_RS02275,intracellular anatomical structure
XNR_RS02275,obsolete cell
XNR_RS02275,cytoplasm
XNR_RS02275,plasma membrane
XNR_RS02275,lipid metabolic process
XNR_RS02275,phospholipid metabolic process
XNR_RS02275,glycerophospholipid metabolic process
XNR_RS02275,phosphorus metabolic process
XNR_RS02275,phosphate-containing compound metabolic process
XNR_RS02275,biological_process
XNR_RS02275,metabolic process
XNR_RS02275,lipid biosynthetic process
XNR_RS02275,phospholipid biosynthetic process
XNR_RS02275,biosynthetic process
XNR_RS02275,cellular process
XNR_RS02275,membrane
XNR_RS02275,transferase activity
XNR_RS02275,"transferase activity, transferring phosphorus-containing groups"
XNR_RS02275,"phosphotransferase activity, for other substituted phosphate groups"
XNR_RS02275,CDP-alcohol phosphatidyltransferase activity
XNR_RS02275,organophosphate metabolic process
XNR_RS02275,cellular metabolic process
XNR_RS02275,primary metabolic process
XNR_RS02275,cellular biosynthetic process
XNR_RS02275,cellular lipid metabolic process
XNR_RS02275,obsolete intracellular part
XNR_RS02275,obsolete cell part
XNR_RS02275,glycerolipid biosynthetic process
XNR_RS02275,glycerophospholipid biosynthetic process
XNR_RS02275,glycerolipid metabolic process
XNR_RS02275,organic substance metabolic process
XNR_RS02275,cell periphery
XNR_RS02275,organophosphate biosynthetic process
XNR_RS02275,organic substance biosynthetic process
XNR_RS02280,
XNR_RS02285,
XNR_RS02290,
XNR_RS02295,
XNR_RS02300,
XNR_RS02305,
XNR_RS02310,
XNR_RS02315,
XNR_RS02320,
XNR_RS02325,
XNR_RS02330,molecular_function
XNR_RS02330,catalytic activity
XNR_RS02330,methylated-DNA-[protein]-cysteine S-methyltransferase activity
XNR_RS02330,cellular_component
XNR_RS02330,obsolete cell
XNR_RS02330,plasma membrane
XNR_RS02330,nucleobase-containing compound metabolic process
XNR_RS02330,DNA metabolic process
XNR_RS02330,DNA repair
XNR_RS02330,DNA modification
XNR_RS02330,DNA dealkylation involved in DNA repair
XNR_RS02330,cellular aromatic compound metabolic process
XNR_RS02330,nitrogen compound metabolic process
XNR_RS02330,response to stress
XNR_RS02330,DNA damage response
XNR_RS02330,biological_process
XNR_RS02330,metabolic process
XNR_RS02330,methyltransferase activity
XNR_RS02330,S-methyltransferase activity
XNR_RS02330,cellular process
XNR_RS02330,membrane
XNR_RS02330,transferase activity
XNR_RS02330,"transferase activity, transferring one-carbon groups"
XNR_RS02330,methylation
XNR_RS02330,cellular response to stress
XNR_RS02330,cellular nitrogen compound metabolic process
XNR_RS02330,DNA dealkylation
XNR_RS02330,macromolecule metabolic process
XNR_RS02330,macromolecule modification
XNR_RS02330,cellular metabolic process
XNR_RS02330,primary metabolic process
XNR_RS02330,obsolete cellular macromolecule metabolic process
XNR_RS02330,obsolete cell part
XNR_RS02330,heterocycle metabolic process
XNR_RS02330,response to stimulus
XNR_RS02330,response to nitrosative stress
XNR_RS02330,cellular response to stimulus
XNR_RS02330,organic substance metabolic process
XNR_RS02330,cell periphery
XNR_RS02330,nucleic acid metabolic process
XNR_RS02330,organic cyclic compound metabolic process
XNR_RS02335,molecular_function
XNR_RS02335,nucleic acid binding
XNR_RS02335,DNA binding
XNR_RS02335,damaged DNA binding
XNR_RS02335,catalytic activity
XNR_RS02335,alkylbase DNA N-glycosylase activity
XNR_RS02335,binding
XNR_RS02335,cellular_component
XNR_RS02335,cell wall
XNR_RS02335,intracellular anatomical structure
XNR_RS02335,obsolete cell
XNR_RS02335,cytoplasm
XNR_RS02335,plasma membrane
XNR_RS02335,nucleobase-containing compound metabolic process
XNR_RS02335,DNA metabolic process
XNR_RS02335,DNA repair
XNR_RS02335,base-excision repair
XNR_RS02335,"base-excision repair, AP site formation"
XNR_RS02335,DNA modification
XNR_RS02335,DNA dealkylation involved in DNA repair
XNR_RS02335,cellular aromatic compound metabolic process
XNR_RS02335,nitrogen compound metabolic process
XNR_RS02335,response to stress
XNR_RS02335,DNA damage response
XNR_RS02335,biological_process
XNR_RS02335,metabolic process
XNR_RS02335,DNA-3-methyladenine glycosylase activity
XNR_RS02335,cellular process
XNR_RS02335,membrane
XNR_RS02335,hydrolase activity
XNR_RS02335,"hydrolase activity, acting on glycosyl bonds"
XNR_RS02335,"hydrolase activity, hydrolyzing N-glycosyl compounds"
XNR_RS02335,DNA N-glycosylase activity
XNR_RS02335,external encapsulating structure
XNR_RS02335,alkylated DNA binding
XNR_RS02335,protein-containing complex
XNR_RS02335,protein-DNA complex
XNR_RS02335,cellular response to stress
XNR_RS02335,cellular nitrogen compound metabolic process
XNR_RS02335,DNA dealkylation
XNR_RS02335,macromolecule metabolic process
XNR_RS02335,macromolecule modification
XNR_RS02335,DNA-3-methylbase glycosylase activity
XNR_RS02335,DNA-7-methylguanine glycosylase activity
XNR_RS02335,cellular metabolic process
XNR_RS02335,primary metabolic process
XNR_RS02335,obsolete cellular macromolecule metabolic process
XNR_RS02335,obsolete intracellular part
XNR_RS02335,obsolete cell part
XNR_RS02335,heterocycle metabolic process
XNR_RS02335,response to stimulus
XNR_RS02335,response to nitrosative stress
XNR_RS02335,cellular response to stimulus
XNR_RS02335,organic substance metabolic process
XNR_RS02335,cell periphery
XNR_RS02335,nucleic acid metabolic process
XNR_RS02335,organic cyclic compound binding
XNR_RS02335,"catalytic activity, acting on DNA"
XNR_RS02335,organic cyclic compound metabolic process
XNR_RS02335,heterocyclic compound binding
XNR_RS02340,
XNR_RS02345,
XNR_RS02350,
XNR_RS02355,cellular_component
XNR_RS02355,extracellular region
XNR_RS02355,obsolete cell
XNR_RS02355,plasma membrane
XNR_RS02355,membrane
XNR_RS02355,obsolete cell part
XNR_RS02355,cell periphery
XNR_RS02360,
XNR_RS02370,
XNR_RS02375,
XNR_RS02380,
XNR_RS02385,
XNR_RS02390,
XNR_RS02395,
XNR_RS02400,
XNR_RS02405,
XNR_RS02410,
XNR_RS02415,
XNR_RS02420,
XNR_RS02430,
XNR_RS02435,
XNR_RS02440,
XNR_RS02445,
XNR_RS02450,
XNR_RS02455,
XNR_RS02460,
XNR_RS02465,
XNR_RS02470,
XNR_RS02475,
XNR_RS02480,
XNR_RS02485,
XNR_RS02490,
XNR_RS02495,
XNR_RS02500,
XNR_RS02505,
XNR_RS02510,
XNR_RS02515,
XNR_RS02520,
XNR_RS02525,
XNR_RS02530,
XNR_RS02535,
XNR_RS02540,
XNR_RS02545,
XNR_RS02550,
XNR_RS02555,
XNR_RS02560,
XNR_RS02565,
XNR_RS02570,
XNR_RS02575,
XNR_RS02580,
XNR_RS02585,
XNR_RS02590,
XNR_RS02595,
XNR_RS02600,
XNR_RS02605,
XNR_RS02610,
XNR_RS02615,
XNR_RS02620,
XNR_RS02625,
XNR_RS02630,
XNR_RS02635,
XNR_RS02640,
XNR_RS02645,
XNR_RS02650,
XNR_RS02655,
XNR_RS30730,
XNR_RS30665,
XNR_RS02670,
XNR_RS02675,
XNR_RS02680,
XNR_RS02685,
XNR_RS02690,
XNR_RS02695,
XNR_RS02700,
XNR_RS02705,
XNR_RS02710,
XNR_RS02715,
XNR_RS02720,
XNR_RS02725,
XNR_RS02730,
XNR_RS02735,
XNR_RS02740,
XNR_RS02745,
XNR_RS02750,
XNR_RS02755,
XNR_RS02760,
XNR_RS02765,
XNR_RS02770,
XNR_RS02775,cellular_component
XNR_RS02775,extracellular region
XNR_RS02780,molecular_function
XNR_RS02780,catalytic activity
XNR_RS02780,allantoinase activity
XNR_RS02780,cellular_component
XNR_RS02780,intracellular anatomical structure
XNR_RS02780,obsolete cell
XNR_RS02780,cytoplasm
XNR_RS02780,nucleobase-containing compound metabolic process
XNR_RS02780,purine nucleobase metabolic process
XNR_RS02780,purine nucleobase catabolic process
XNR_RS02780,cellular aromatic compound metabolic process
XNR_RS02780,nitrogen compound metabolic process
XNR_RS02780,biological_process
XNR_RS02780,metabolic process
XNR_RS02780,catabolic process
XNR_RS02780,nucleobase metabolic process
XNR_RS02780,cellular process
XNR_RS02780,hydrolase activity
XNR_RS02780,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
XNR_RS02780,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides"
XNR_RS02780,aromatic compound catabolic process
XNR_RS02780,cellular nitrogen compound metabolic process
XNR_RS02780,cellular metabolic process
XNR_RS02780,primary metabolic process
XNR_RS02780,cellular catabolic process
XNR_RS02780,cellular nitrogen compound catabolic process
XNR_RS02780,small molecule metabolic process
XNR_RS02780,obsolete intracellular part
XNR_RS02780,obsolete cell part
XNR_RS02780,nucleobase catabolic process
XNR_RS02780,heterocycle metabolic process
XNR_RS02780,heterocycle catabolic process
XNR_RS02780,nucleobase-containing small molecule metabolic process
XNR_RS02780,organic substance metabolic process
XNR_RS02780,purine-containing compound metabolic process
XNR_RS02780,purine-containing compound catabolic process
XNR_RS02780,organic cyclic compound metabolic process
XNR_RS02780,organic cyclic compound catabolic process
XNR_RS02780,organonitrogen compound metabolic process
XNR_RS02780,organonitrogen compound catabolic process
XNR_RS02780,organic substance catabolic process
XNR_RS02785,
XNR_RS02790,
XNR_RS02795,
XNR_RS02800,
XNR_RS02805,
XNR_RS02810,
XNR_RS02815,
XNR_RS02820,
XNR_RS02825,
XNR_RS02830,
XNR_RS02835,
XNR_RS30670,
XNR_RS02840,
XNR_RS02845,
XNR_RS02850,
XNR_RS02855,
XNR_RS02860,
XNR_RS02865,
XNR_RS02870,
XNR_RS02875,
XNR_RS02880,
XNR_RS02885,
XNR_RS02890,
XNR_RS02895,
XNR_RS02900,
XNR_RS02905,
XNR_RS02910,
XNR_RS02915,
XNR_RS02920,polysaccharide biosynthetic process
XNR_RS02920,magnesium ion binding
XNR_RS02920,molecular_function
XNR_RS02920,catalytic activity
XNR_RS02920,binding
XNR_RS02920,cellular_component
XNR_RS02920,cell wall
XNR_RS02920,obsolete cell
XNR_RS02920,plasma membrane
XNR_RS02920,carbohydrate metabolic process
XNR_RS02920,polysaccharide metabolic process
XNR_RS02920,monosaccharide metabolic process
XNR_RS02920,glucose metabolic process
XNR_RS02920,nucleobase-containing compound metabolic process
XNR_RS02920,pyrimidine nucleotide metabolic process
XNR_RS02920,cellular aromatic compound metabolic process
XNR_RS02920,nucleoside phosphate metabolic process
XNR_RS02920,phosphorus metabolic process
XNR_RS02920,phosphate-containing compound metabolic process
XNR_RS02920,nitrogen compound metabolic process
XNR_RS02920,biological_process
XNR_RS02920,metabolic process
XNR_RS02920,glucose-1-phosphate thymidylyltransferase activity
XNR_RS02920,biosynthetic process
XNR_RS02920,macromolecule biosynthetic process
XNR_RS02920,nucleotide metabolic process
XNR_RS02920,nucleoside triphosphate metabolic process
XNR_RS02920,pyrimidine nucleoside triphosphate metabolic process
XNR_RS02920,deoxyribonucleoside triphosphate metabolic process
XNR_RS02920,pyrimidine deoxyribonucleoside triphosphate metabolic process
